kde_prob_mean,kde_prob_night_mean,dist_to_centroid_mean,step_median,mean_speed,accelerate,turning_angle_max,turning_angle_median,is_night,is_outside
1850,5203,18122,4756,8498,3969,37884,37884,65535,1
1836,5174,18139,27,49,10070,0,0,65535,1
2894,4843,19619,2382,4259,5026,34715,34715,65535,1
3891,4135,19908,2469,4394,161,14976,14976,65535,1
3697,4432,19807,834,1501,3475,64842,64842,0,1
3684,4256,20109,340,609,1068,29789,29789,0,1
4061,3338,20895,1704,3025,2866,27682,27682,0,1
4017,3571,20428,702,1259,2114,28816,28816,0,1
8171,3945,23633,5245,9376,9691,30158,30158,0,0
8557,13864,30971,10470,18671,11069,1235,1235,65535,0
17759,38638,28204,5095,9140,11417,34823,34823,65535,0
25055,49427,25988,2735,4905,5071,11222,11222,65535,0
24613,41737,22279,4245,7593,3210,16527,16527,65535,0
25207,31993,18135,4621,8257,793,10780,10780,65535,0
36946,34399,17009,2381,4246,4776,15678,15678,65535,0
29937,30424,15788,1537,2756,1784,33150,33150,65535,0
38036,33483,15974,1923,3437,813,45222,45222,0,0
34835,27998,12088,4467,7970,5401,30372,30372,0,0
35161,28145,12268,197,351,9076,0,0,0,0
36636,30542,12410,873,1564,1451,29088,29088,0,0
36387,33463,13175,1140,2012,529,12096,12096,0,0
34865,36095,11920,1798,3239,1475,36584,36584,65535,0
30297,39833,12313,2222,4004,921,19531,19531,65535,0
24269,36065,9928,2783,4975,1159,31911,31911,65535,0
10179,25270,5507,4900,8683,4388,11089,11089,65535,0
6936,18600,4158,3117,5587,3706,12539,12539,65535,0
6958,18651,4094,74,132,6534,0,0,65535,0
11042,22536,6767,3116,5539,6417,48750,48750,65535,0
26830,26805,9919,3443,6205,802,5061,5061,0,0
34582,28331,11721,1969,3511,3208,1184,1184,0,0
31280,25897,12271,1548,2768,888,25125,25125,0,0
21100,24741,13947,3383,6044,3909,361,361,0,0
22300,25648,14296,448,803,6278,30648,30648,0,0
26500,27918,14948,1046,1846,1231,6299,6299,65535,0
11680,25101,17160,4246,7636,6953,39091,39091,65535,0
7862,19810,17402,1652,2961,5596,12110,12110,65535,0
4697,13114,11823,9240,8263,3166,23419,23419,65535,1
4438,12140,10187,1999,3545,5585,13951,13951,65535,1
18276,22668,12940,9186,16477,15490,42384,42384,65535,0
31452,32712,10678,6949,12507,4772,26353,26353,0,0
35843,33177,11854,1389,2483,11966,43323,43323,0,0
36847,31057,12668,1279,2283,239,9819,9819,0,0
36411,33445,13158,866,1548,877,35543,35543,0,0
31161,35016,14542,1803,3183,1928,5670,5670,0,0
28591,37963,12279,4706,8511,6433,35570,35570,65535,0
30422,39276,11471,1673,2981,6580,44323,44323,65535,0
14177,30787,6787,5438,9724,8050,27790,27790,65535,0
13291,27271,4885,4317,7779,2340,7064,7064,65535,0
13531,28435,2969,3180,5686,2499,16661,16661,65535,0
14258,28580,2721,1509,2697,3567,313,313,65535,0
20572,28315,5109,3691,6599,4660,7360,7360,65535,0
26682,29472,7678,3055,5460,1360,232,232,0,0
38907,29745,7022,1886,3345,2504,36132,36132,0,0
38746,29745,7003,29,53,3963,0,0,0,0
38398,29431,6383,756,1353,1553,26479,26479,0,0
44379,29672,7181,1960,3503,2566,29730,29730,0,0
17275,24676,2812,4795,8537,5985,43501,43501,65535,0
14763,28546,3016,3918,6961,1871,23537,23537,65535,0
12967,29364,8747,6414,11553,5524,10433,10433,65535,0
16088,29314,7296,3359,6022,6620,49170,49170,65535,0
16039,27741,7666,2194,3906,2516,7617,7617,65535,0
15994,27747,7548,254,455,4138,60736,60736,65535,0
25261,29425,8073,3173,2834,1418,54646,54646,0,0
42273,29702,7000,2812,5019,2604,19525,19525,0,0
44131,29645,6988,730,1304,4431,4244,4244,0,0
34898,27314,6936,2611,4688,4058,4616,4616,0,0
27795,25946,4689,2529,4487,239,40212,40212,0,0
10122,23692,739,6043,10831,7595,6876,6876,65535,0
5699,15451,5082,5056,9084,2096,23671,23671,65535,1
9020,23337,4748,4320,7708,1639,45536,45536,65535,0
11658,27670,6000,1640,2926,5696,11896,11896,65535,0
16041,32271,6843,1895,3392,556,13922,13922,65535,0
17420,32792,6901,667,1191,2623,11875,11875,65535,0
22686,33227,7819,2049,3666,2956,5385,5385,65535,0
25267,32893,8619,1006,1782,2229,8463,8463,0,0
25990,32922,8905,320,570,1441,14763,14763,0,0
25232,33025,8610,324,582,13,59492,59492,0,0
23825,32759,8148,510,920,408,4949,4949,0,0
23086,33005,7922,353,622,351,19719,19719,0,0
24231,33921,8472,982,1776,1394,28758,28758,65535,0
30415,29227,10220,3662,6564,5730,42731,42731,65535,0
12931,27509,3616,7377,13242,8005,44737,44737,65535,0
20219,31325,7184,4504,7986,6223,57145,57145,65535,0
23157,32270,7977,866,1538,7647,7797,7797,65535,0
22975,32227,7925,56,101,1734,0,0,65535,0
25177,32784,8588,733,1313,1449,61601,61601,65535,0
26362,32104,9032,620,1109,243,17671,17671,0,0
26423,32480,9060,254,450,779,44124,44124,0,0
26430,32945,9320,877,1563,1324,3277,3277,0,0
26500,32838,9402,102,183,1659,0,0,0,0
26912,32298,9702,347,622,525,17290,17290,0,0
27837,31784,9807,852,1522,1074,23578,23578,65535,0
3212,9186,19373,15005,26938,30470,3537,3537,65535,1
45627,53542,15620,9282,16633,12332,36370,36370,65535,0
43527,52230,13921,1920,3425,15730,33103,33103,65535,0
53220,54046,13449,2247,4010,697,32103,32103,65535,0
45325,49719,12358,1456,2607,1678,17187,17187,65535,0
40224,50978,12943,4430,7939,6382,18909,18909,65535,0
48236,47682,14469,2331,4169,4503,43925,43925,0,0
46237,50299,13676,1027,1837,2785,61977,61977,0,0
42442,49290,12637,1284,2278,522,22108,22108,0,0
42678,48750,12470,563,504,1060,14879,14879,0,0
52424,53738,13303,3252,5820,6353,9995,9995,65535,0
47686,54040,15400,2786,4963,1019,10761,10761,65535,0
19571,36256,18988,4188,7423,2910,3233,3233,65535,0
14821,26757,19361,1553,2820,5580,34868,34868,65535,0
18722,34428,16771,5552,9945,8522,58199,58199,65535,0
21803,35878,15572,1365,2439,8957,30102,30102,65535,0
26511,41349,15760,650,1156,1524,32766,32766,65535,0
32002,48133,16650,1445,2575,1688,7731,7731,0,0
31840,47634,16404,318,571,2403,60460,60460,0,0
31783,47251,16219,218,391,216,0,0,0,0
28643,44604,16295,469,830,519,28283,28283,0,0
27219,43034,16215,242,433,474,11791,11791,0,0
25582,42078,16548,402,721,344,30865,30865,65535,0
25334,42955,18176,2540,4544,4569,26821,26821,65535,0
39358,41589,16627,4282,7686,3765,27749,27749,65535,0
46370,49590,15955,1137,1998,6675,44164,44164,65535,0
42471,51847,14158,2784,5056,3710,3442,3442,65535,0
51775,54430,14994,1861,3335,2060,60096,60096,65535,0
51761,54614,14946,74,132,3830,0,0,65535,0
49786,46049,15556,2138,3810,4377,54525,54525,0,0
47550,43338,15281,2350,4199,464,11932,11932,0,0
46176,43732,15251,828,1487,3251,97,97,0,0
51429,45962,14898,1569,2794,1555,59142,59142,0,0
53982,49019,14278,726,1304,1787,21039,21039,0,0
53585,49182,14144,237,421,1047,26714,26714,65535,0
20721,35880,10270,4997,8961,10227,9196,9196,65535,0
38994,48988,12455,2436,4373,5499,56218,56218,65535,0
43851,49517,12753,944,1684,3203,22239,22239,65535,0
45846,49348,12556,1329,2380,832,12275,12275,65535,0
34522,45644,12666,4398,7847,6513,376,376,65535,0
51388,44635,15919,10212,9063,721,61144,61144,0,0
49650,40663,16449,621,1125,9606,27214,27214,0,0
50866,41173,16404,213,377,885,0,0,0,0
44170,53193,13746,2902,5213,5799,28289,28289,0,0
40376,52775,13215,615,1098,4908,7176,7176,0,0
34657,46912,11978,2428,4369,3930,26260,26260,65535,0
18594,33323,9837,2347,4189,214,23848,23848,65535,0
45075,52630,13924,4623,8142,4650,56823,56823,65535,0
46202,53985,13994,910,1650,7861,27026,27026,65535,0
35821,51369,12780,1431,2555,1080,27423,27423,65535,0
45691,51752,14099,2291,4084,1820,54060,54060,65535,0
46030,53802,13985,1186,2133,2344,53168,53168,65535,0
45875,53779,13966,31,56,2475,0,0,0,0
46928,53946,14095,219,392,403,0,0,0,0
45594,54020,13909,204,365,33,0,0,0,0
51697,51683,14921,1106,1975,1921,64122,64122,0,0
50363,48941,15200,746,1336,765,24925,24925,0,0
40860,37920,16154,4858,8565,8511,7579,7579,65535,0
46332,44989,15572,3649,6556,2410,63987,63987,65535,0
41426,54611,13519,4172,7510,1146,12533,12533,65535,0
33201,60669,14656,4485,8050,647,12253,12253,65535,0
23347,39945,12300,4256,7596,542,24503,24503,65535,0
23745,39751,12216,105,187,8817,0,0,65535,0
37575,34850,10039,2408,4327,4967,7813,7813,65535,0
37851,34703,9931,311,555,4501,20847,20847,0,0
38517,34456,9892,298,533,27,54479,54479,0,0
38722,34382,9820,202,359,206,0,0,0,0
32568,26431,6041,4609,8310,9574,17308,17308,0,0
23291,24211,4298,2007,3573,5631,6818,6818,0,0
11720,24660,673,4019,7161,4268,9483,9483,65535,0
13392,28216,5017,6238,11189,4826,1374,1374,65535,0
11592,26985,6268,3792,6796,5258,30126,30126,65535,0
13696,22602,7908,3988,7141,413,8827,8827,65535,0
11407,21617,7336,641,1142,7134,42284,42284,65535,0
12123,24608,6856,2198,3932,3334,30060,30060,65535,0
26279,29156,9670,3074,5512,1891,35760,35760,65535,0
30575,31720,10464,919,1644,4620,8032,8032,0,0
32008,27871,10926,1739,3108,1748,34998,34998,0,0
31681,26050,12431,2188,3909,956,8909,8909,0,0
31909,26157,12570,152,271,4342,0,0,0,0
41929,37385,17581,5481,9774,11314,1913,1913,0,0
26707,45266,22737,6917,12312,3018,13957,13957,65535,0
29817,51721,24124,2067,3693,10283,27478,27478,65535,0
25912,50241,25205,1510,2723,1168,29627,29627,65535,0
23621,44657,25619,1565,2799,91,13491,13491,65535,0
23986,43300,24541,1190,2117,811,36469,36469,65535,0
19587,33203,23163,1946,3492,1648,10833,10833,65535,0
20785,33087,24589,1570,2807,818,47813,47813,65535,0
20949,34061,24264,393,703,2513,58864,58864,0,0
21671,36090,24298,277,491,251,25909,25909,0,0
22092,37387,25493,1306,1168,404,29174,29174,0,0
21811,38828,26292,897,1603,519,4340,4340,0,0
17277,26192,27343,2140,3819,2641,26568,26568,65535,0
14804,28109,28942,2244,4049,276,35102,35102,65535,0
20584,43296,27547,3501,6264,2647,29389,29389,65535,0
12903,27274,19635,9163,16380,12077,30490,30490,65535,0
9033,17761,12808,7949,14090,2711,2536,2536,65535,0
18609,23760,3301,15537,27955,16658,4512,4512,65535,0
59046,53393,15999,15421,27477,569,156,156,65535,0
41433,23115,18797,4003,7168,24285,12375,12375,0,0
35698,20707,19188,731,1308,6997,6797,6797,0,0
43861,25014,18535,922,1651,411,60104,60104,0,0
42499,24550,18606,228,408,1482,0,0,0,0
41998,49594,12712,7319,13041,15032,31665,31665,0,0
33266,44714,12595,6299,11309,2076,14879,14879,65535,0
38185,49433,14516,2133,3826,8962,24144,24144,65535,0
21781,24443,9443,11017,19623,18789,47169,47169,65535,0
13695,28256,3626,6667,11859,9222,34467,34467,65535,0
14540,28886,3852,847,1523,12402,26350,26350,65535,0
17379,29158,6195,4079,7298,6900,988,988,65535,0
52147,54020,14709,10148,18067,12803,409,409,65535,0
34193,21016,19181,5121,9177,10639,12796,12796,0,0
43311,23725,18798,2108,3785,6464,43554,43554,0,0
49587,39148,16667,3075,5474,2008,43559,43559,0,0
48322,51066,14654,2202,3938,1835,14879,14879,0,0
49533,51436,14739,380,680,3894,38984,38984,0,0
12838,26302,1288,14688,13123,7424,38086,38086,65535,0
6692,17997,4414,6358,11386,2077,1303,1303,65535,0
8810,22898,4703,2530,4513,8187,35750,35750,65535,0
16759,28520,8018,3621,6496,2376,24487,24487,65535,0
28818,35562,10483,2699,4830,1990,1607,1607,65535,0
30435,39658,12696,2547,4547,337,5959,5959,65535,0
29756,39534,11644,1276,2275,2706,50492,50492,0,0
28806,38665,11618,725,1301,1168,21647,21647,0,0
28229,37991,11315,440,787,613,17898,17898,0,0
28442,37323,12271,1050,1870,1288,48149,48149,0,0
26533,36554,13556,1693,3018,1366,15124,15124,0,0
35858,32753,11825,4297,7657,5519,33399,33399,65535,0
25946,31695,10028,7786,13968,7561,47368,47368,65535,0
24348,33811,8433,2510,4505,11343,19549,19549,65535,0
18291,30102,6718,2201,3935,680,8553,8553,65535,0
43025,49054,12179,13330,23794,23672,13959,13959,65535,0
53704,51179,13545,1960,3488,24125,4005,4005,65535,0
53439,50976,13541,129,232,3909,0,0,65535,0
50720,47182,14508,1657,2947,3225,14176,14176,0,0
49776,45230,14941,529,943,2384,27514,27514,0,0
43060,41056,15737,1370,2473,1843,28800,28800,0,0
37646,36378,16426,846,1504,1150,28053,28053,0,0
39275,37154,16267,479,853,774,30961,30961,0,0
49312,50581,15630,4098,7320,7713,1537,1537,65535,0
14902,33146,19699,6242,11229,4695,15037,15037,65535,0
16591,34349,19467,842,1503,11589,53622,53622,65535,0
19890,36509,17035,3569,6408,5880,40780,40780,65535,0
22068,27096,15022,7907,14162,9274,5962,5962,65535,0
15529,27927,12804,6897,12363,2154,52559,52559,65535,0
50392,54749,13727,4074,7258,6072,5173,5173,65535,0
54202,55027,14341,886,1586,6781,9557,9557,0,0
54890,54133,14550,401,716,1036,5956,5956,0,0
54909,54172,14534,17,31,818,0,0,0,0
51868,53133,15189,807,1439,1676,51370,51370,0,0
49770,55092,14787,1062,1905,558,32353,32353,0,0
46480,53360,13598,1312,2336,512,21635,21635,65535,0
12755,27494,17731,6625,11853,11372,42050,42050,65535,0
8890,22916,19608,2050,3688,9810,14541,14541,65535,0
32719,29329,13697,10596,18945,18217,51114,51114,65535,0
22955,28003,8708,6109,10903,9585,16847,16847,65535,0
16134,24448,7969,1481,2646,9851,31723,31723,65535,0
42037,31880,12836,5363,9614,8341,46947,46947,65535,0
41914,31666,12824,177,316,11051,0,0,0,0
41700,31456,12823,155,276,48,0,0,0,0
38155,33324,14371,1967,3546,3937,20988,20988,0,0
38319,34408,14734,554,990,3051,26778,26778,0,0
28704,31811,16291,2176,3881,3443,968,968,0,0
22727,27715,16894,843,1507,2833,1140,1140,65535,0
25142,25318,14687,3194,5664,4922,38178,38178,65535,0
13120,27138,4772,10826,19503,16649,16135,16135,65535,0
12596,27001,1230,4891,8780,12855,5645,5645,65535,0
10762,24616,362,1464,2608,7341,36431,36431,65535,0
12915,26643,1372,1768,3164,665,59254,59254,65535,0
28972,24962,5740,5940,10624,8910,24880,24880,65535,0
43640,30047,8368,4959,8867,2098,31245,31245,0,0
44006,29901,8013,401,716,9707,45152,45152,0,0
44843,29799,7209,1024,1819,1309,16425,16425,0,0
45374,29906,7358,205,371,1745,0,0,0,0
24410,21692,8595,6193,11056,12738,22116,22116,0,0
1691,5973,16604,14950,26727,18709,10327,10327,65535,1
0,0,21130,5175,9282,20896,18467,18467,65535,1
0,0,34558,15412,27462,21631,2856,2856,65535,1
0,0,44034,12756,22890,5478,20002,20002,65535,1
0,0,40087,4467,7982,17788,48941,48941,65535,1
559,1721,23078,19677,35094,32290,567,567,65535,1
26264,19306,7418,21128,37761,3183,15714,15714,65535,0
25106,20135,8689,1610,2867,41491,28565,28565,0,0
27456,21315,6737,2207,3903,1224,50668,50668,0,0
26099,19227,7750,1702,3089,986,52054,52054,0,0
23752,19689,5853,2076,3709,739,50542,50542,0,0
19979,17379,6035,1157,2040,1964,36268,36268,0,0
5099,12906,4971,5185,9427,8968,18750,18750,65535,1
9320,19111,8301,5199,9307,143,5213,5213,65535,0
13329,29094,6890,6626,11844,3028,33676,33676,65535,0
14836,31324,6497,1829,3261,10218,11216,11216,65535,0
17133,33023,7276,865,1544,2047,31081,31081,65535,0
17487,32779,6884,893,1591,57,40618,40618,65535,0
23321,33072,7992,2283,4113,3033,18489,18489,65535,0
26286,32661,9012,1176,1050,1826,11435,11435,0,0
26545,32402,9108,191,338,843,0,0,0,0
27163,32284,9421,352,631,351,25621,25621,0,0
28685,37976,11903,7305,6549,3542,26330,26330,65535,0
18939,31985,8587,3775,6768,263,41361,41361,65535,0
12707,27670,2916,8344,14848,9602,14327,14327,65535,0
13591,23683,1896,5045,8983,6973,23274,23274,65535,0
4427,12822,12729,13882,24838,18945,24163,24163,65535,1
4385,11990,10087,2946,5307,23490,64942,64942,65535,1
27043,20804,6631,9486,16890,13773,10067,10067,65535,0
25769,19092,7151,1166,2074,17595,53196,53196,0,0
26143,19371,7951,908,1609,550,26721,26721,0,0
23552,20168,9089,1573,2837,1478,9437,9437,0,0
24472,18525,6943,2804,5046,2655,63228,63228,0,0
24117,18678,6576,406,720,5125,17123,17123,0,0
4733,12311,15622,16373,29353,34278,33618,33618,65535,1
12017,21444,14549,3089,5523,28449,33583,33583,65535,0
11962,22327,7253,9136,16320,12879,19220,19220,65535,0
11377,27397,5693,4080,7338,10786,3053,3053,65535,0
7763,20370,3304,3331,5955,1650,39833,39833,65535,0
7762,20365,3298,8,14,7081,0,0,65535,0
17279,30248,5269,8648,15527,18600,20989,20989,65535,0
45316,30013,7714,7644,13665,2223,30727,30727,0,0
39415,33960,9632,2596,4626,10755,278,278,0,0
40808,29733,7366,3605,6466,2204,62931,62931,0,0
37793,29743,6916,636,1124,6303,6259,6259,0,0
40673,29730,7039,476,855,323,53120,53120,0,0
19704,28568,5904,3787,6771,7063,60137,60137,65535,0
11354,27466,8354,6843,12275,6593,285,285,65535,0
29010,27478,10113,6416,11509,917,16706,16706,65535,0
26184,26971,11534,4632,8245,3881,9358,9358,65535,0
24760,25254,12404,1493,2665,6649,41139,41139,65535,0
31269,28926,12198,1638,2938,327,19477,19477,65535,0
41288,31780,12669,2155,3863,1106,5072,5072,65535,0
41475,32148,12875,230,411,4113,0,0,0,0
36366,28150,11626,1691,3028,3130,57286,57286,0,0
37881,30224,11726,1193,2119,1078,47646,47646,0,0
39230,31421,12611,1015,1821,357,23170,23170,0,0
35816,31347,14023,1557,2749,1094,3219,3219,0,0
41768,32047,12822,1660,3013,320,55247,55247,65535,0
14265,28484,4970,9866,17594,17364,8176,8176,65535,0
14465,28851,3780,1308,2334,18190,15968,15968,65535,0
10589,25104,2297,3732,6673,5181,16205,16205,65535,0
10320,25758,5143,3427,6152,625,15825,15825,65535,0
8043,20961,3207,2545,4541,1920,50259,50259,65535,0
10633,23800,170,3520,6293,2091,14525,14525,65535,0
43770,30183,8455,9335,16724,12479,42,42,0,0
40459,33103,9287,2158,3850,15337,26328,26328,0,0
44032,31575,8562,837,1496,2808,50610,50610,0,0
41241,29680,6899,2754,4919,4083,8073,8073,0,0
24878,24781,4483,4137,7359,2898,33949,33949,0,0
3316,10126,13432,13682,24622,20744,9207,9207,65535,1
1244,3640,20707,8709,15568,10807,3920,3920,65535,1
0,0,24025,3932,7020,10190,15990,15990,65535,1
0,0,22033,3350,5988,1232,40810,40810,65535,1
3149,9815,14463,8269,14721,10383,19642,19642,65535,1
4685,9939,10446,5159,9296,6528,10376,10376,65535,1
26503,19473,7415,5882,10441,1357,1622,1622,65535,0
41308,29630,7896,8574,15409,5962,3308,3308,0,0
39477,33673,9520,3243,5744,11430,44445,44445,0,0
41922,32840,9173,455,819,5925,59691,59691,0,0
45944,30146,7620,1872,3349,3022,4198,4198,0,0
18467,23727,3275,5267,9363,7139,16010,16010,0,0
15829,21703,12788,16022,28872,23476,4049,4049,65535,1
13290,22194,8002,5828,10387,22001,53800,53800,65535,0
6764,16836,6946,2871,5130,6273,33286,33286,65535,0
5005,13354,5607,2590,4652,574,10427,10427,65535,1
5319,14179,6277,923,1649,3582,56421,56421,65535,1
10023,14141,5077,4848,8633,8305,58838,58838,65535,0
19962,17405,6009,2189,3921,5635,3898,3898,65535,0
35150,27733,5548,6149,10993,8444,25368,25368,0,0
45886,30725,8226,2954,5285,6819,20348,20348,0,0
45888,30427,7841,529,947,5188,54673,54673,0,0
41400,29687,6923,1846,3299,2806,32842,32842,0,0
7979,19027,1890,9137,16138,15143,26579,26579,0,0
18272,26961,26567,27051,24209,4823,7716,7716,65535,0
10025,16923,21969,5485,9850,17219,58171,58171,65535,0
9469,22654,17455,4987,8944,1085,12473,12473,65535,0
14579,25200,15699,2402,4286,5550,9131,9131,65535,0
10820,19644,13800,2632,4726,528,27292,27292,65535,0
16232,21937,12897,2042,3642,1291,36023,36023,65535,0
28387,29746,10026,6969,12446,10500,5418,5418,0,0
29654,26839,10588,1701,3039,11224,63465,63465,0,0
36656,30419,12490,2223,3984,1132,32059,32059,0,0
34468,29276,11418,1171,2088,2258,59163,59163,0,0
43015,40729,20214,10049,17980,18987,56451,56451,0,0
33881,42344,23491,3590,6386,13774,6451,6451,65535,0
35435,41333,29033,6070,10824,5283,288,288,65535,0
6473,15747,32883,5019,9075,2111,11497,11497,65535,1
3984,10137,34009,3036,5426,4356,36249,36249,65535,1
14494,32465,29109,8452,15056,11454,25560,25560,65535,0
15797,21543,27308,5555,9864,6156,2951,2951,65535,0
14174,17755,27710,744,1337,10240,18609,18609,65535,0
12891,13205,26720,1525,2737,1677,30053,30053,0,0
11726,10676,27163,825,1453,1511,28757,28757,0,0
8557,6535,32114,7432,13430,14453,1972,1972,0,0
6976,5483,33395,1603,2855,12575,25148,25148,0,0
5940,5800,33729,1875,3368,616,18834,18834,0,1
7879,6143,32839,1820,3219,177,57971,57971,65535,0
8353,5197,27735,5891,10690,9054,15240,15240,65535,0
5827,2283,24673,4111,7347,3990,4623,4623,65535,1
5767,2288,24653,55,98,8653,0,0,65535,1
4348,2561,23577,1600,2839,3247,9022,9022,65535,1
3138,7261,17968,6801,12209,11234,24207,24207,65535,1
8168,10184,22355,5569,9967,2680,42008,42008,65535,0
10254,6631,25023,2920,5223,5667,11449,11449,0,0
9436,5421,27284,3072,5501,332,12676,12676,0,0
9203,3348,25186,2333,4171,1588,49045,49045,0,0
10276,6413,25270,2119,3761,486,36934,36934,0,0
9989,8224,29050,4218,7539,4509,26468,26468,0,0
14602,18830,27633,3398,6094,1731,39574,39574,65535,0
22773,46726,26573,5196,9331,3883,2362,2362,65535,0
12841,26830,20397,7359,13122,4513,37418,37418,65535,0
9617,22942,17523,3373,6047,8470,2669,2669,65535,0
4727,12372,13648,5986,10676,5512,5494,5494,65535,1
4205,11627,13754,761,1360,11114,16261,16261,65535,1
16934,23290,13863,6112,10909,11381,65417,65417,65535,0
30842,31810,10516,7804,13964,3650,19811,19811,0,0
28022,30117,9973,616,1101,15343,34223,34223,0,0
20605,23627,10172,3641,6540,6523,24521,24521,0,0
26953,24718,11511,1541,2732,4507,35342,35342,0,0
40597,43298,21373,10774,19116,19411,7260,7260,0,0
40459,43246,21607,473,859,22149,21608,21608,65535,0
27393,31111,25144,4985,8914,9618,5086,5086,65535,0
10435,20832,30668,8677,15341,7587,32161,32161,65535,0
16842,37121,28464,3360,6063,11179,35334,35334,65535,0
19092,40861,27822,750,1340,5634,9388,9388,65535,0
16953,31371,28281,2289,4069,3239,28836,28836,65535,0
12328,12511,27567,4043,7270,3844,10684,10684,65535,0
9914,8209,29202,2394,4277,3571,19590,19590,0,0
10299,8634,28737,566,1006,3885,60305,60305,0,0
10195,8725,29046,359,640,436,48445,48445,0,0
11067,8824,26767,2490,4484,4623,58887,58887,0,0
9253,8971,30430,4078,7261,3301,61919,61919,0,0
9450,10779,30509,1073,1917,6374,27619,27619,65535,0
