timestamp,step_mean,step_std,step_max,step_median,dist_to_centroid_mean,speed_roll_var_4h_mean,speed_roll_var_8h_mean,accel_roll_var_4h_mean,accel_roll_var_8h_mean,kde_prob_mean,kde_prob_min,kde_prob_max,kde_prob_std,kde_prob_day_mean,kde_prob_night_mean,kde_prob_adaptive_mean,kde_low_prob_ratio,kde_very_low_prob_count,turning_angle_mean,turning_angle_std,turning_angle_max,turning_angle_median,sharp_turns_ratio,moderate_turns_ratio,turning_entropy,mean_speed,accelerate,is_outside,hour,is_night
33242309,10454731,0,10454731,10454731,918179698,2614146,27937973,2648299,18097288,3335568586,3335568586,3335568586,0,2835518075,3547503895,2835518075,0,0,435337249,0,435337249,435337249,0,0,2848531352,18800252,115354382,0,2733161006,0
33547284,52155062,0,52155062,52155062,890600110,1479010,4168591,2992717,14283703,3441437317,3441437317,3441437317,0,2954832819,3618148067,2954832819,0,0,2346331489,0,2346331489,2346331489,4294967295,0,3509882058,93305700,89007300,0,3123612578,0
33852259,18747592,0,18747592,18747592,895086100,3342339,2873904,2631519,4551283,3401884651,3401884651,3401884651,0,2905167848,3599037181,3599037181,0,0,3834641047,0,3834641047,3834641047,4294967295,0,4096214923,33576881,71433952,0,3514064150,4294967295
34157235,177000936,0,177000936,177000936,770490317,27365648,20199708,12503317,13994240,3054368133,3054368133,3054368133,0,2412759110,3511320871,3511320871,0,0,1657151924,0,1657151924,1657151924,0,4294967295,4096214923,315122761,334718157,0,3904515723,4294967295
34462210,185144418,0,185144418,185144418,624810294,4780453,29125985,7917678,10705951,2611354478,2611354478,2611354478,0,1890000056,3249304522,3249304522,0,0,386945377,0,386945377,386945377,0,0,3897462552,330994390,18947739,0,4294967295,4294967295
34767185,226258015,0,226258015,226258015,452921135,4608778,32686138,1555603,9948705,2566980487,2566980487,2566980487,0,1861127643,3189448335,3189448335,0,0,1495115090,0,1495115090,1495115090,0,4294967295,3897462552,405114694,88621093,0,0,4294967295
35072161,318627022,0,318627022,318627022,740172732,12700190,18202262,5575586,9846524,3344621433,3344621433,3344621433,0,2762927205,3672017111,3672017111,0,0,3027057027,0,3027057027,3027057027,4294967295,0,3897462552,569708812,196521709,0,390451572,4294967295
35377136,91241601,0,91241601,91241601,801570429,60614446,31876138,38786251,36324024,3572214062,3572214062,3572214062,0,3072412940,3748063611,3748063611,0,0,892133939,0,892133939,892133939,0,4294967295,4096214923,163005185,485190685,0,780903145,4294967295
35682111,11986482,0,11986482,11986482,806157545,20183737,64625919,16113344,38834702,3597311211,3597311211,3597311211,0,3107087644,3755666680,3107087644,0,0,599087593,0,599087593,599087593,0,0,4294967295,21497665,169474736,0,1171354717,4294967295
35987087,134885870,0,134885870,134885870,906805915,13307651,56241710,20372524,45482573,3508720991,3508720991,3508720991,0,3061307703,3619192976,3061307703,0,0,2460280490,0,2460280490,2460280490,4294967295,0,4294967295,240542647,260846386,0,1561806289,0
36292062,69956734,0,69956734,69956734,941841333,4101355,12211903,11574415,36777620,3584273466,3584273466,3584273466,0,3208274562,3581148861,3208274562,0,0,2192313007,0,2192313007,2192313007,4294967295,0,4294967295,124547132,137902231,0,1952257861,0
36597037,111602093,0,111602093,111602093,893790569,1587627,7223669,4073907,17167874,3771110628,3771110628,3771110628,0,3401590228,3730506875,3401590228,0,0,1561664272,0,1561664272,1561664272,0,4294967295,4294967295,200380874,90922694,0,2342709434,0
36902013,61193294,0,61193294,61193294,912517217,2169820,2973408,2811972,10403560,3851194275,3851194275,3851194275,0,3523055213,3739285268,3523055213,0,0,1022421146,0,1022421146,1022421146,0,4294967295,4294967295,109399124,108615094,0,2733161006,0
37206988,107929519,0,107929519,107929519,815129073,1950908,1640373,3112334,4911939,3753922796,3753922796,3753922796,0,3310320586,3821920621,3310320586,0,0,2863380043,0,2863380043,2863380043,4294967295,0,4294967295,192711540,99335183,0,3123612578,0
37511963,91226238,0,91226238,91226238,882276415,3367437,3227326,2026748,3827991,3742329682,3742329682,3742329682,0,3352299058,3735420174,3735420174,0,0,3141417164,0,3141417164,3141417164,4294967295,0,3907386801,163022991,35427781,0,3514064150,4294967295
37816938,250111988,0,250111988,250111988,1070285597,25803079,22729514,10281428,12995994,3139764930,3139764930,3139764930,0,2810738193,3136538227,3136538227,0,0,95076854,0,95076854,95076854,0,0,3519806307,440472758,326283262,0,3904515723,4294967295
38121914,0,0,0,0,0,3479496,23796423,4706783,9412001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,4294967295,4294967295
38426889,401372233,0,401372233,401372233,1255891035,744460,15859337,4361483,11548298,1785220343,1785220343,1785220343,0,1257742247,2270475502,2270475502,0,0,871776799,0,871776799,871776799,0,4294967295,2696631731,360909637,47773697,0,0,4294967295
38731864,236388676,0,236388676,236388676,1146987087,2876246,3281938,1985471,11965349,1846367172,1846367172,1846367172,0,1226369303,2454780487,2454780487,0,0,1727893298,0,1727893298,1727893298,0,4294967295,2696631731,422489634,73494517,0,390451572,4294967295
39036840,92136360,0,92136360,92136360,1075018787,24266835,16363877,11462116,16566120,2183000759,2183000759,2183000759,0,1543185880,2768945834,2768945834,0,0,2261486356,0,2261486356,2261486356,4294967295,0,2696631731,165453348,308222852,0,780903145,4294967295
39341815,53740191,0,53740191,53740191,1031318172,6695524,27328213,6898949,10971579,2364939147,2364939147,2364939147,0,1720489949,2930046467,1720489949,0,0,139041975,0,139041975,139041975,0,0,2696631731,96302120,82748937,0,1171354717,4294967295
39646790,132799414,0,132799414,132799414,1082873509,5702111,21505276,7830461,15876700,2510300004,2510300004,2510300004,0,1924769408,2969151719,1924769408,0,0,2003452663,0,2003452663,2003452663,0,4294967295,3108219019,237678001,168963944,0,1561806289,0
39951766,14586036,0,14586036,14586036,1094457447,14054624,9779399,14230516,16855017,2486663947,2486663947,2486663947,0,1908539023,2938487185,1908539023,0,0,768427509,0,768427509,768427509,0,4294967295,3519806307,25878695,250931689,0,1952257861,0
40256741,0,0,0,0,0,2133868,9992473,2394605,13118873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,2342709434,0
40561716,0,0,0,0,0,5662,10458166,1335623,11953605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696631731,0,0,0,2733161006,0
40866692,19423983,0,19423983,19423983,1113961257,1830658,2076049,2160903,7700120,2392725109,2392725109,2392725109,0,1813306327,2860582729,1813306327,0,0,1373659984,0,1373659984,1373659984,0,4294967295,2696631731,34725484,10561403,0,3123612578,0
41171667,125437400,0,125437400,125437400,1062203323,16457800,13260646,4858638,14241529,2300870146,2300870146,2300870146,0,1663615560,2865355598,2865355598,0,0,2191751043,0,2191751043,2191751043,4294967295,0,2696631731,225190670,228330981,0,3514064150,4294967295
41476642,202538523,0,202538523,202538523,1247464145,10535754,31222760,1507154,9874386,1636481782,1636481782,1636481782,0,1064167379,2208351610,2208351610,0,0,2686587968,0,2686587968,2686587968,4294967295,0,2497879360,360538613,160887274,0,3904515723,4294967295
41781618,186556365,0,186556365,186556365,1231174438,21343031,44514566,8973032,9372549,1389925875,1389925875,1389925875,0,832606510,1977563899,1977563899,0,0,2339141169,0,2339141169,2339141169,4294967295,0,2710714276,334307955,31388583,0,4294967295,4294967295
42086593,565218754,0,565218754,565218754,957159104,139423731,125361164,62202177,46298811,2084217536,2084217536,2084217536,0,1741038834,2260608708,2260608708,0,0,992717300,0,992717300,992717300,0,4294967295,3509882058,1009776096,805822292,0,0,4294967295
42391568,198202615,0,198202615,198202615,930171339,142092020,106549294,196902408,145190735,2009059305,2009059305,2009059305,0,1499143263,2435388874,2435388874,0,0,3489487153,0,3489487153,3489487153,4294967295,0,4096214923,353995193,782118640,0,390451572,4294967295
42696543,125397586,0,125397586,125397586,1032536157,36303028,118497159,57934473,157875273,1763832754,1763832754,1763832754,0,1328915061,2119868738,2119868738,0,0,2901802416,0,2901802416,2901802416,4294967295,0,4294967295,224962317,154577708,0,780903145,4294967295
43001519,308080683,0,308080683,308080683,868132791,29705342,109757179,40066990,165149302,2370246748,2370246748,2370246748,0,2067528432,2445556689,2067528432,0,0,2555934752,0,2555934752,2555934752,4294967295,0,4294967295,550775329,388959445,0,1171354717,4294967295
43306494,93241264,0,93241264,93241264,790121182,47416799,37574556,54099980,92614942,2489956048,2489956048,2489956048,0,2165701085,2578009821,2165701085,0,0,928634600,0,928634600,928634600,0,4294967295,4096214923,166139509,457657288,0,1561806289,0
43611469,71471583,0,71471583,71471583,830974299,9668955,38025825,16277463,48416177,2507421774,2507421774,2507421774,0,2239124517,2512766499,2239124517,0,0,2436811359,0,2436811359,2436811359,4294967295,0,3698710180,128219477,45427118,0,1952257861,0
43916445,32310213,0,32310213,32310213,840922425,2004709,48967395,2006578,39257725,2470906858,2470906858,2470906858,0,2193357683,2495003560,2193357683,0,0,2876766781,0,2876766781,2876766781,4294967295,0,3698710180,57563140,84058505,0,2342709434,0
44221420,43367935,0,43367935,43367935,879214678,283659,9071039,1002601,17370253,2407323685,2407323685,2407323685,0,2142775144,2422417106,2142775144,0,0,1285725618,0,1285725618,1285725618,0,4294967295,4096214923,76837926,22804595,0,2733161006,0
44526395,50924196,0,50924196,50924196,925656982,3671234,2934307,1176115,4688167,2315882240,2315882240,2315882240,0,2066650091,2322864731,2066650091,0,0,241400011,0,241400011,241400011,0,0,4096214923,92024560,18325969,0,3123612578,0
44831371,194325337,0,194325337,194325337,1096249622,47270920,37664199,10899367,16502014,1775790439,1775790439,1775790439,0,1533418991,1854499119,1854499119,0,0,318194319,0,318194319,318194319,0,0,3897462552,346589363,303186630,0,3514064150,4294967295
45136346,467286389,0,467286389,467286389,1385211073,89324381,137503454,16622165,32806822,662174697,662174697,662174697,0,400219365,937041195,937041195,4294967295,0,960468724,0,960468724,960468724,0,4294967295,3509882058,833429624,579826652,4294967295,3904515723,4294967295
45441321,265179164,0,265179164,265179164,1555757971,43142295,107328314,84110802,69612383,345001623,345001623,345001623,0,140290602,585842016,585842016,4294967295,4294967295,197603964,0,197603964,197603964,0,0,3122301564,471198026,429809770,4294967295,4294967295,4294967295
45746297,237378750,0,237378750,237378750,1339029218,9596758,51316848,16597318,78536630,847520866,847520866,847520866,0,460624482,1273186690,1273186690,4294967295,0,3210210763,0,3210210763,3210210763,4294967295,0,3321053936,423318715,57016350,0,0,4294967295
46051272,191249322,0,191249322,191249322,1205923808,6821537,50571434,2153906,66868284,1386101851,1386101851,1386101851,0,840262763,1957889654,1957889654,0,0,807692433,0,807692433,807692433,0,4294967295,3519806307,344251336,95038365,0,390451572,4294967295
46356247,68353588,0,68353588,68353588,1171485649,20468292,37852873,2655787,13085127,1588333687,1588333687,1588333687,0,1000212046,2190092141,2190092141,0,0,290335302,0,290335302,290335302,0,0,3519806307,122917051,265781893,0,780903145,4294967295
46661222,46928611,0,46928611,46928611,1196979567,8280060,32678398,9451865,8115562,1569065023,1569065023,1569065023,0,980661243,2174136397,980661243,0,0,1618995117,0,1618995117,1618995117,0,4294967295,3907386801,84142663,46424731,0,1171354717,4294967295
46966198,240853438,0,240853438,240853438,1073406759,35618535,26439558,22547069,32206911,2409564228,2409564228,2409564228,0,1793186960,2927764805,1793186960,0,0,1811805888,0,1811805888,1811805888,0,4294967295,4096214923,429336698,410898287,0,1561806289,0
47271173,44363997,0,44363997,44363997,1094678003,38238419,25155079,52239264,45720828,2428115909,2428115909,2428115909,0,1834953014,2910297189,1834953014,0,0,1432400190,0,1432400190,1432400190,0,4294967295,3897462552,78917735,416253056,0,1952257861,0
47576148,39605322,0,39605322,39605322,1087162864,6446721,29349085,15637689,40913504,2364319273,2364319273,2364319273,0,1750780284,2885289561,1750780284,0,0,3825657768,0,3825657768,3825657768,4294967295,0,3897462552,71339990,9114763,0,2342709434,0
47881124,10837343,0,10837343,10837343,1093478887,886799,33158752,1948996,38139289,2324227457,2324227457,2324227457,0,1708830251,2853909829,1708830251,0,0,1198865886,0,1198865886,1198865886,0,4294967295,4096214923,19294211,61875056,0,2733161006,0
48186099,47156257,0,47156257,47156257,1101708473,3632522,5680509,2325742,18588021,2189602383,2189602383,2189602383,0,1561967034,2757122578,1561967034,0,0,709366327,0,709366327,709366327,0,0,4294967295,83954415,76871820,0,3123612578,0
48491074,137687613,0,137687613,137687613,997068620,14098973,14112253,1987754,8714083,2671255453,2671255453,2671255453,0,2049904143,3157063258,3157063258,0,0,3205366225,0,3205366225,3205366225,4294967295,0,4294967295,247182785,195679298,0,3514064150,4294967295
48796050,219095758,0,219095758,219095758,873077582,18422342,42023654,369222,7181698,2399489326,2399489326,2399489326,0,1733025153,2990882323,2990882323,0,0,1981534839,0,1981534839,1981534839,0,4294967295,3907386801,391691348,172516040,0,3904515723,4294967295
49101025,368881230,0,368881230,368881230,716659007,28152101,72270910,3226591,5382582,2324792598,2324792598,2324792598,0,1817761469,2699324403,2699324403,0,0,114324741,0,114324741,114324741,0,0,3519806307,660941073,322149407,0,4294967295,4294967295
49406000,295773256,0,295773256,295773256,471874581,6654611,41427750,19262105,15964458,2268718248,2268718248,2268718248,0,1633851154,2834641659,2834641659,0,0,1286113105,0,1286113105,1286113105,0,4294967295,3519806307,528405615,158112604,0,0,4294967295
49710976,282627195,0,282627195,282627195,678320500,12120455,20591302,4690778,24138113,2643719322,2643719322,2643719322,0,2288463734,2752917812,2752917812,0,0,2463106876,0,2463106876,2463106876,4294967295,0,3108219019,506325363,26414698,0,390451572,4294967295
50015951,32255476,0,32255476,32255476,705596111,71686913,75880900,20091003,47846920,2662605772,2662605772,2662605772,0,2337689494,2725539072,2725539072,0,0,164783368,0,164783368,164783368,0,0,2696631731,57545270,534645163,0,780903145,4294967295
50320926,51087209,0,51087209,51087209,665884015,12976518,78531645,32771931,29370831,2653256604,2653256604,2653256604,0,2285916045,2778308006,2285916045,0,0,3042995384,0,3042995384,3042995384,4294967295,0,3108219019,91331835,40334804,0,1171354717,4294967295
50625902,197591353,0,197591353,197591353,787759281,22168827,47616982,16051614,49044018,2584738317,2584738317,2584738317,0,2310223522,2587306656,2310223522,0,0,3813709340,0,3813709340,3813709340,4294967295,0,3519806307,353246564,312676915,0,1561806289,0
50930877,65638162,0,65638162,65638162,773509291,16834113,18121144,27375486,51192716,2541909927,2541909927,2541909927,0,2229940717,2604539506,2229940717,0,0,1517726098,0,1517726098,1517726098,0,4294967295,3519806307,117688754,282034312,0,1952257861,0
51235852,75223038,0,75223038,75223038,815404450,2933552,14424535,7775492,24636298,2560056129,2560056129,2560056129,0,2303352446,2540864386,2303352446,0,0,3722256461,0,3722256461,3722256461,4294967295,0,3907386801,133885935,19250828,0,2342709434,0
51540827,8335970,0,8335970,8335970,816229552,6191841,17929492,3816660,22795336,2564255895,2564255895,2564255895,0,2310906897,2539629719,2310906897,0,0,803062521,0,803062521,803062521,0,4294967295,4294967295,14935932,142320194,0,2733161006,0
51845803,188973527,0,188973527,188973527,987332513,30539820,16696747,20971481,27198531,2216889572,2216889572,2216889572,0,2036948807,2139666302,2036948807,0,0,1777795629,0,1777795629,1777795629,0,4294967295,4294967295,335834255,380817900,0,3123612578,0
52150778,113135886,0,113135886,113135886,1055989055,8901603,17257626,23757807,22530703,1974975938,1974975938,1974975938,0,1778967376,1957268995,1957268995,0,0,1381213021,0,1381213021,1381213021,0,4294967295,3907386801,203191476,159079640,0,3514064150,4294967295
52455753,59216011,0,59216011,59216011,1094577335,10508190,18616531,9401113,25400844,1825699909,1825699909,1825699909,0,1619700203,1844827481,1844827481,0,0,16915208,0,16915208,16915208,0,0,3519806307,105570957,116217709,0,3904515723,4294967295
52760729,299476819,0,299476819,299476819,962035204,55326098,31413266,34650788,40989680,2304666902,2304666902,2304666902,0,2140983080,2190928258,2190928258,0,0,4032504307,0,4032504307,4032504307,4294967295,0,3519806307,536885005,516342119,0,4294967295,4294967295
53065704,154617792,0,154617792,154617792,820774909,21718737,31636060,51772262,46077592,2615887162,2615887162,2615887162,0,2391538588,2541967825,2541967825,0,0,1551425383,0,1551425383,1551425383,0,4294967295,3519806307,277344492,310878812,0,0,4294967295
53370679,168533401,0,168533401,168533401,670391188,3931795,28076635,11349723,43510223,2632119121,2632119121,2632119121,0,2266764743,2757519770,2757519770,0,0,349804312,0,349804312,349804312,0,0,3321053936,300213719,27203320,0,390451572,4294967295
53675655,73350527,0,73350527,73350527,628456238,11383530,28807956,3991824,44529279,2621433484,2621433484,2621433484,0,2210541972,2813608317,2813608317,0,0,1500036545,0,1500036545,1500036545,0,4294967295,3509882058,129978018,201438834,0,780903145,4294967295
53980630,34216711,0,34216711,34216711,655506774,8937359,18630908,6952117,13032354,2640843714,2640843714,2640843714,0,2261477350,2784977415,2261477350,0,0,3754401093,0,3754401093,3754401093,4294967295,0,3897462552,61789273,82226803,0,1171354717,4294967295
54285605,250808845,0,250808845,250808845,798708315,43961991,25801861,29024173,31719089,2527486081,2527486081,2527486081,0,2233568633,2566462413,2233568633,0,0,698195949,0,698195949,698195949,0,0,4096214923,448386841,461524770,0,1561806289,0
